timestamp,machine_id,vibration,acoustic,temperature,current,IMF_1,IMF_2,IMF_3,signature_valid,seq_gap,inter_arrival_ms,label,label_name
2024-07-01 08:25:26,M03,0.842,0.611,69.53,12.13,0.196,0.029,-0.012,1,0,898,3,REJEU
2024-07-01 08:25:27,M01,0.771,0.609,65.33,11.15,0.181,0.064,-0.002,1,-2,1040,3,REJEU
2024-07-01 08:25:28,M02,0.843,0.594,64.95,11.49,0.18,0.059,0.011,1,-2,987,3,REJEU
2024-07-01 08:25:29,M01,0.849,0.684,65.48,12.5,0.174,0.183,-0.046,1,-2,1075,3,REJEU
2024-07-01 08:25:30,M02,0.832,0.565,63.61,12.23,0.18,0.083,0.016,1,0,931,3,REJEU
2024-07-01 08:25:31,M01,0.805,0.585,66.53,11.79,0.183,-0.006,-0.014,1,-2,923,3,REJEU
2024-07-01 08:25:32,M02,0.834,0.539,65.86,12.0,0.093,-0.063,0.012,1,-3,951,3,REJEU
2024-07-01 08:25:33,M02,0.754,0.637,64.1,11.76,0.123,-0.018,-0.02,1,-3,984,3,REJEU
2024-07-01 08:25:34,M01,0.809,0.572,66.81,11.96,0.111,-0.023,-0.055,1,-1,952,3,REJEU
2024-07-01 08:25:35,M01,0.814,0.577,65.0,11.6,0.213,0.035,-0.014,1,0,1093,3,REJEU
2024-07-01 08:25:36,M02,0.733,0.575,62.97,11.69,0.239,-0.048,0.024,1,-3,1086,3,REJEU
2024-07-01 08:25:37,M02,0.822,0.604,65.68,11.68,0.057,0.081,0.015,1,-3,1000,3,REJEU
2024-07-01 08:25:38,M03,0.737,0.539,65.45,11.62,0.235,-0.095,0.002,1,0,1019,3,REJEU
2024-07-01 08:25:39,M03,0.777,0.49,66.93,12.52,0.164,-0.112,0.033,1,-1,1026,3,REJEU
2024-07-01 08:25:40,M01,0.801,0.623,66.66,12.38,0.209,-0.01,-0.006,1,0,978,3,REJEU
2024-07-01 08:25:41,M03,0.762,0.496,64.74,11.51,0.185,-0.058,0.003,1,-2,952,3,REJEU
2024-07-01 08:25:42,M02,0.803,0.643,63.99,11.38,0.229,-0.086,-0.016,1,-3,1144,3,REJEU
2024-07-01 08:25:43,M01,0.802,0.678,64.96,11.91,0.17,-0.044,0.035,1,-2,1011,3,REJEU
2024-07-01 08:25:44,M03,0.758,0.592,65.7,13.09,0.095,-0.052,0.011,1,-1,988,3,REJEU
2024-07-01 08:25:45,M01,0.827,0.665,65.95,11.47,0.155,0.0,-0.019,1,-2,1004,3,REJEU
2024-07-01 08:25:46,M02,0.761,0.599,65.58,11.91,0.185,-0.043,-0.052,1,-3,1011,3,REJEU
2024-07-01 08:25:47,M02,0.912,0.68,64.77,12.04,0.15,-0.037,0.041,1,0,1101,3,REJEU
2024-07-01 08:25:48,M02,0.793,0.578,67.0,11.93,0.192,-0.001,-0.026,1,0,1028,3,REJEU
2024-07-01 08:25:49,M02,0.741,0.484,63.58,11.76,0.157,0.069,0.004,1,-2,981,3,REJEU
2024-07-01 08:25:50,M03,0.75,0.597,70.04,12.58,0.132,0.1,0.085,1,-3,1046,3,REJEU
2024-07-01 08:25:51,M01,0.856,0.685,66.52,12.22,0.108,0.01,0.03,1,0,1020,3,REJEU
2024-07-01 08:25:52,M02,0.778,0.627,62.65,12.42,0.142,0.015,0.059,1,0,962,3,REJEU
2024-07-01 08:25:53,M02,0.731,0.575,65.34,12.29,0.17,-0.013,-0.018,1,-1,961,3,REJEU
2024-07-01 08:25:54,M03,0.841,0.617,66.54,12.45,0.067,0.033,0.039,1,-1,952,3,REJEU
2024-07-01 08:25:55,M02,0.778,0.649,64.24,12.8,0.123,0.026,0.002,1,-2,965,3,REJEU
2024-07-01 08:25:56,M03,0.831,0.596,61.89,12.67,0.065,0.09,0.014,1,-1,964,3,REJEU
2024-07-01 08:25:57,M01,0.845,0.73,62.83,13.18,0.131,-0.129,0.074,1,-2,1020,3,REJEU
2024-07-01 08:25:58,M03,0.812,0.575,66.07,12.61,0.218,-0.016,-0.009,1,0,945,3,REJEU
2024-07-01 08:25:59,M03,0.918,0.65,61.36,11.65,0.104,0.023,0.002,1,-3,942,3,REJEU
2024-07-01 08:26:00,M02,0.713,0.638,61.99,12.42,0.194,-0.002,-0.031,1,-2,1041,3,REJEU
2024-07-01 08:26:01,M01,0.758,0.566,66.06,12.35,0.296,-0.064,0.033,1,0,1013,3,REJEU
2024-07-01 08:26:02,M01,0.786,0.58,64.5,12.97,0.23,-0.089,-0.019,1,-3,992,3,REJEU
2024-07-01 08:26:03,M02,0.911,0.651,63.53,11.5,0.167,0.055,0.038,1,0,1028,3,REJEU
2024-07-01 08:26:04,M03,0.888,0.608,63.95,12.27,0.201,-0.052,-0.058,1,-1,989,3,REJEU
2024-07-01 08:26:05,M02,0.863,0.617,61.94,11.64,0.095,-0.12,0.021,1,-1,964,3,REJEU
2024-07-01 08:26:06,M03,0.759,0.52,65.95,12.25,0.085,0.058,-0.022,1,0,1044,3,REJEU
2024-07-01 08:26:07,M01,0.765,0.633,63.31,11.88,0.162,0.031,0.027,1,-2,1046,3,REJEU
2024-07-01 08:26:08,M02,0.758,0.615,63.86,12.23,0.179,-0.008,0.001,1,0,987,3,REJEU
2024-07-01 08:26:09,M03,0.76,0.597,65.67,11.27,0.213,-0.063,-0.018,1,-1,1018,3,REJEU
2024-07-01 08:26:10,M02,0.873,0.618,64.43,12.39,0.133,-0.008,-0.013,1,-1,903,3,REJEU
2024-07-01 08:26:11,M03,0.787,0.58,63.52,12.1,0.17,0.083,-0.03,1,0,1013,3,REJEU
2024-07-01 08:26:12,M02,0.793,0.571,60.88,12.07,0.168,-0.111,0.031,1,-3,1076,3,REJEU
2024-07-01 08:26:13,M01,0.837,0.589,65.71,12.98,0.154,-0.107,-0.037,1,-3,987,3,REJEU
2024-07-01 08:26:14,M01,0.716,0.578,65.12,11.79,0.157,-0.043,-0.009,1,-2,1078,3,REJEU
2024-07-01 08:26:15,M03,0.801,0.708,63.9,12.16,0.119,-0.002,0.013,1,-2,1046,3,REJEU
2024-07-01 08:26:16,M03,0.744,0.646,62.83,12.04,0.174,-0.034,0.059,1,-2,972,3,REJEU
2024-07-01 08:26:17,M02,0.784,0.553,64.99,12.09,0.17,0.044,0.001,1,-1,997,3,REJEU
2024-07-01 08:26:18,M01,0.77,0.701,65.94,13.12,0.139,0.074,-0.008,1,-3,983,3,REJEU
2024-07-01 08:26:19,M03,0.767,0.579,65.16,12.02,0.192,0.019,0.011,1,0,900,3,REJEU
2024-07-01 08:26:20,M02,0.81,0.602,68.32,11.7,0.209,0.038,-0.073,1,-1,974,3,REJEU
2024-07-01 08:26:21,M02,0.81,0.645,66.4,12.94,0.193,0.018,-0.042,1,0,975,3,REJEU
2024-07-01 08:26:22,M01,0.788,0.503,64.74,11.83,0.11,0.0,-0.012,1,-2,964,3,REJEU
2024-07-01 08:26:23,M03,0.817,0.589,66.47,11.17,0.165,-0.089,-0.025,1,0,973,3,REJEU
2024-07-01 08:26:24,M01,0.756,0.572,65.06,11.61,0.117,-0.071,-0.056,1,-1,984,3,REJEU
2024-07-01 08:26:25,M01,0.833,0.611,65.05,11.35,0.165,-0.093,0.032,1,-2,1020,3,REJEU
2024-07-01 08:26:26,M03,0.788,0.619,67.62,11.07,0.117,-0.01,0.01,1,-2,968,3,REJEU
2024-07-01 08:26:27,M02,0.775,0.597,63.12,11.8,0.221,0.016,0.006,1,-1,1063,3,REJEU
2024-07-01 08:26:28,M02,0.759,0.594,65.01,11.95,0.198,-0.099,-0.024,1,-3,952,3,REJEU
2024-07-01 08:26:29,M03,0.787,0.653,67.4,12.59,0.215,0.005,0.004,1,-1,1053,3,REJEU
2024-07-01 08:26:30,M03,0.891,0.615,65.59,12.31,0.211,-0.06,0.019,1,-3,1012,3,REJEU
2024-07-01 08:26:31,M01,0.796,0.603,64.2,12.29,0.147,-0.073,-0.009,1,-3,939,3,REJEU
2024-07-01 08:26:32,M01,0.742,0.608,61.46,11.53,0.14,-0.043,0.017,1,-3,983,3,REJEU
2024-07-01 08:26:33,M02,0.844,0.691,60.31,12.44,0.244,-0.077,-0.028,1,-1,1080,3,REJEU
2024-07-01 08:26:34,M03,0.775,0.609,69.22,12.7,0.152,0.041,0.004,1,0,953,3,REJEU
2024-07-01 08:26:35,M02,0.813,0.575,65.59,12.19,0.096,-0.012,0.042,1,-3,1082,3,REJEU
2024-07-01 08:26:36,M02,0.769,0.506,63.76,12.21,0.208,0.055,0.045,1,0,1022,3,REJEU
2024-07-01 08:26:37,M02,0.862,0.53,65.68,11.35,0.167,-0.031,0.049,1,-1,1013,3,REJEU
2024-07-01 08:26:38,M03,0.769,0.578,63.02,12.53,0.232,-0.028,0.011,1,0,1019,3,REJEU
2024-07-01 08:26:39,M03,0.868,0.595,64.28,12.9,0.172,0.128,0.002,1,-3,982,3,REJEU
2024-07-01 08:26:40,M01,0.747,0.573,63.03,12.15,0.159,-0.111,-0.015,1,-3,837,3,REJEU
2024-07-01 08:26:41,M02,0.784,0.618,62.06,11.69,0.233,0.087,-0.064,1,-1,955,3,REJEU
2024-07-01 08:26:42,M01,0.868,0.573,60.64,11.91,0.087,0.113,-0.047,1,-3,1000,3,REJEU
2024-07-01 08:26:43,M03,0.807,0.555,61.68,11.78,0.132,0.052,-0.005,1,-1,1015,3,REJEU
2024-07-01 08:26:44,M03,0.911,0.631,67.05,11.81,0.118,-0.023,-0.003,1,-2,1024,3,REJEU
2024-07-01 08:26:45,M01,0.785,0.668,62.94,12.32,0.055,0.097,0.052,1,0,1022,3,REJEU
2024-07-01 08:26:46,M01,0.811,0.546,66.06,12.13,0.202,-0.022,0.048,1,-2,1035,3,REJEU
2024-07-01 08:26:47,M01,0.893,0.613,66.92,12.5,0.134,-0.049,-0.024,1,-3,1104,3,REJEU
2024-07-01 08:26:48,M03,0.724,0.506,64.99,12.18,0.204,-0.027,0.03,1,-1,1010,3,REJEU
2024-07-01 08:26:49,M02,0.717,0.528,64.35,11.55,0.179,-0.039,-0.016,1,-3,1060,3,REJEU
2024-07-01 08:26:50,M01,0.759,0.572,65.23,11.73,0.189,-0.065,0.026,1,-1,1026,3,REJEU
2024-07-01 08:26:51,M01,0.839,0.657,64.11,11.7,0.139,0.076,0.03,1,-3,1111,3,REJEU
2024-07-01 08:26:52,M03,0.719,0.562,67.43,11.89,0.124,-0.053,0.046,1,0,1003,3,REJEU
2024-07-01 08:26:53,M03,0.828,0.56,68.81,12.91,0.165,-0.002,-0.017,1,-3,997,3,REJEU
2024-07-01 08:26:54,M03,0.825,0.602,67.93,12.99,0.204,-0.099,0.037,1,-1,1056,3,REJEU
2024-07-01 08:26:55,M03,0.899,0.602,60.55,12.42,0.158,0.002,-0.066,1,-2,1056,3,REJEU
2024-07-01 08:26:56,M02,0.851,0.562,64.06,12.05,0.127,-0.079,0.048,1,0,985,3,REJEU
2024-07-01 08:26:57,M03,0.817,0.699,64.97,11.3,0.103,-0.081,0.0,1,-1,1024,3,REJEU
2024-07-01 08:26:58,M02,0.866,0.587,65.91,12.1,0.17,-0.008,0.001,1,-1,1036,3,REJEU
2024-07-01 08:26:59,M03,0.825,0.606,61.42,11.59,0.134,0.072,-0.072,1,-3,1033,3,REJEU
2024-07-01 08:27:00,M03,0.776,0.581,61.39,12.82,0.157,0.03,-0.013,1,-1,1019,3,REJEU
2024-07-01 08:27:01,M01,0.742,0.622,67.64,11.17,0.149,0.034,0.05,1,-2,916,3,REJEU
2024-07-01 08:27:02,M01,0.77,0.662,63.81,12.19,0.139,-0.009,-0.014,1,-1,1033,3,REJEU
2024-07-01 08:27:03,M03,0.797,0.683,61.91,11.54,0.174,-0.023,0.027,1,-1,1036,3,REJEU
2024-07-01 08:27:04,M02,0.807,0.563,62.7,11.99,0.187,0.054,0.002,1,-1,1021,3,REJEU
2024-07-01 08:27:05,M01,0.693,0.655,65.76,12.33,0.254,-0.039,0.039,1,-3,980,3,REJEU
2024-07-01 08:27:06,M03,0.788,0.628,63.27,12.51,0.197,0.057,0.008,1,-3,1074,3,REJEU
2024-07-01 08:27:07,M03,0.8,0.649,65.46,11.96,0.236,0.084,-0.032,1,-1,954,3,REJEU
2024-07-01 08:27:08,M01,0.826,0.596,62.95,12.38,0.121,-0.058,0.003,1,-2,1057,3,REJEU
2024-07-01 08:27:09,M03,0.879,0.591,61.38,11.65,0.084,-0.048,0.058,1,-2,953,3,REJEU
2024-07-01 08:27:10,M03,0.808,0.647,67.88,12.12,0.16,-0.038,0.019,1,-3,1050,3,REJEU
2024-07-01 08:27:11,M01,0.754,0.648,65.78,12.5,0.201,-0.1,-0.003,1,-2,955,3,REJEU
2024-07-01 08:27:12,M03,0.709,0.678,64.28,12.16,0.194,-0.032,0.082,1,-2,1047,3,REJEU
2024-07-01 08:27:13,M01,0.833,0.61,63.89,11.72,0.218,0.089,0.043,1,-3,1087,3,REJEU
2024-07-01 08:27:14,M01,0.756,0.595,67.96,11.85,0.039,-0.072,0.03,1,0,1087,3,REJEU
2024-07-01 08:27:15,M03,0.842,0.479,66.17,12.51,0.22,0.09,0.012,1,-3,1073,3,REJEU
2024-07-01 08:27:16,M02,0.868,0.521,67.31,11.43,0.176,-0.03,0.027,1,-2,935,3,REJEU
2024-07-01 08:27:17,M02,0.722,0.581,63.76,11.51,0.086,0.144,0.028,1,-3,1003,3,REJEU
2024-07-01 08:27:18,M01,0.826,0.546,65.06,12.3,0.195,-0.047,-0.077,1,-2,972,3,REJEU
2024-07-01 08:27:19,M02,0.863,0.641,65.78,11.77,0.168,-0.01,0.015,1,-3,877,3,REJEU
2024-07-01 08:27:20,M03,0.849,0.536,63.83,11.25,0.179,-0.062,-0.005,1,-3,995,3,REJEU
2024-07-01 08:27:21,M01,0.695,0.576,64.76,12.68,0.208,-0.047,-0.017,1,-1,1053,3,REJEU
2024-07-01 08:27:22,M03,0.756,0.578,63.76,11.43,0.181,0.091,-0.006,1,-2,1032,3,REJEU
2024-07-01 08:27:23,M02,0.735,0.66,65.78,11.89,0.09,0.032,-0.055,1,0,1117,3,REJEU
2024-07-01 08:27:24,M01,0.825,0.571,62.25,11.67,0.153,0.07,-0.064,1,-2,977,3,REJEU
2024-07-01 08:27:25,M02,0.819,0.623,66.13,11.84,0.083,-0.09,0.046,1,-2,1091,3,REJEU
2024-07-01 08:27:26,M02,0.665,0.61,65.6,11.54,0.191,0.044,0.018,1,-1,998,3,REJEU
2024-07-01 08:27:27,M03,0.784,0.645,64.54,12.35,0.227,-0.067,-0.086,1,-1,953,3,REJEU
2024-07-01 08:27:28,M02,0.838,0.643,65.88,12.05,0.101,-0.092,-0.02,1,-2,1017,3,REJEU
2024-07-01 08:27:29,M03,0.806,0.599,64.21,12.49,0.128,0.016,0.033,1,-2,1031,3,REJEU
2024-07-01 08:27:30,M01,0.806,0.517,63.59,11.68,0.118,0.015,-0.009,1,-3,1067,3,REJEU
2024-07-01 08:27:31,M02,0.781,0.589,66.07,13.08,0.139,0.003,0.046,1,-2,976,3,REJEU
2024-07-01 08:27:32,M03,0.746,0.6,66.16,11.02,0.18,0.049,0.039,1,-1,1017,3,REJEU
2024-07-01 08:27:33,M02,0.798,0.615,63.92,11.18,0.139,0.059,-0.048,1,0,1004,3,REJEU
2024-07-01 08:27:34,M02,0.801,0.564,63.74,12.88,0.191,0.1,-0.004,1,-2,985,3,REJEU
2024-07-01 08:27:35,M03,0.829,0.657,64.58,12.23,0.211,-0.082,-0.015,1,-1,1084,3,REJEU
2024-07-01 08:27:36,M02,0.833,0.601,63.83,12.16,0.213,0.102,-0.049,1,0,1032,3,REJEU
2024-07-01 08:27:37,M02,0.803,0.555,68.09,12.21,0.107,0.128,-0.051,1,-2,896,3,REJEU
2024-07-01 08:27:38,M03,0.853,0.578,65.61,12.28,0.227,-0.025,-0.028,1,-1,1018,3,REJEU
2024-07-01 08:27:39,M01,0.78,0.696,64.99,12.14,0.23,-0.114,-0.022,1,-3,925,3,REJEU
2024-07-01 08:27:40,M01,0.727,0.633,63.05,11.5,0.235,-0.095,0.011,1,-2,1013,3,REJEU
2024-07-01 08:27:41,M01,0.822,0.652,66.47,12.41,0.153,-0.032,0.038,1,0,932,3,REJEU
2024-07-01 08:27:42,M01,0.805,0.549,63.71,12.33,0.124,0.137,0.019,1,-3,1032,3,REJEU
2024-07-01 08:27:43,M01,0.823,0.567,63.62,12.72,0.113,0.001,0.028,1,-3,924,3,REJEU
2024-07-01 08:27:44,M02,0.736,0.567,66.54,12.89,0.108,-0.042,-0.009,1,-3,955,3,REJEU
2024-07-01 08:27:45,M02,0.888,0.61,65.75,12.16,0.161,-0.047,0.023,1,-2,1044,3,REJEU
2024-07-01 08:27:46,M02,0.834,0.592,59.83,11.36,0.201,-0.091,-0.004,1,0,1003,3,REJEU
2024-07-01 08:27:47,M03,0.784,0.576,64.64,12.89,0.223,0.059,-0.015,1,-1,936,3,REJEU
2024-07-01 08:27:48,M03,0.752,0.583,65.22,11.47,0.137,-0.007,0.069,1,0,1080,3,REJEU
2024-07-01 08:27:49,M03,0.852,0.561,64.26,12.16,0.158,0.143,-0.083,1,-3,982,3,REJEU
2024-07-01 08:27:50,M02,0.744,0.592,65.29,11.86,0.155,0.043,-0.066,1,0,990,3,REJEU
2024-07-01 08:27:51,M01,0.911,0.656,61.25,11.77,0.13,0.056,0.015,1,-2,995,3,REJEU
2024-07-01 08:27:52,M02,0.768,0.526,59.16,12.38,0.195,-0.017,-0.009,1,-1,1037,3,REJEU
2024-07-01 08:27:53,M02,0.884,0.618,62.96,12.11,0.178,-0.075,-0.051,1,-3,986,3,REJEU
2024-07-01 08:27:54,M02,0.79,0.669,65.54,12.25,0.167,-0.06,-0.037,1,0,997,3,REJEU
2024-07-01 08:27:55,M01,0.877,0.592,58.35,11.57,0.177,-0.094,-0.032,1,-3,1061,3,REJEU
2024-07-01 08:27:56,M03,0.762,0.574,63.23,11.9,0.19,0.062,0.033,1,-2,1054,3,REJEU
2024-07-01 08:27:57,M03,0.8,0.646,61.02,11.6,0.189,-0.027,0.045,1,-2,993,3,REJEU
2024-07-01 08:27:58,M02,0.839,0.552,64.46,11.89,0.12,0.065,0.06,1,-1,995,3,REJEU
2024-07-01 08:27:59,M01,0.832,0.599,68.97,11.93,0.203,0.009,-0.056,1,0,880,3,REJEU
2024-07-01 08:28:00,M02,0.853,0.549,64.51,12.93,0.173,-0.02,-0.048,1,0,1012,3,REJEU
2024-07-01 08:28:01,M03,0.775,0.508,64.74,11.86,0.14,-0.08,-0.051,1,-3,1046,3,REJEU
2024-07-01 08:28:02,M03,0.803,0.593,66.68,10.91,0.171,0.02,0.047,1,0,983,3,REJEU
2024-07-01 08:28:03,M01,0.861,0.538,65.0,12.7,0.177,-0.015,0.016,1,-1,1071,3,REJEU
2024-07-01 08:28:04,M03,0.764,0.6,64.52,12.22,0.212,0.061,0.004,1,-2,1095,3,REJEU
2024-07-01 08:28:05,M01,0.827,0.656,66.86,11.92,0.11,-0.049,0.009,1,-3,919,3,REJEU
2024-07-01 08:28:06,M01,0.788,0.692,65.93,11.77,0.224,0.042,-0.001,1,-2,959,3,REJEU
2024-07-01 08:28:07,M01,0.809,0.605,65.55,11.51,0.161,0.112,-0.039,1,-1,1066,3,REJEU
2024-07-01 08:28:08,M03,0.803,0.651,64.68,12.98,0.136,0.018,0.019,1,-1,1044,3,REJEU
2024-07-01 08:28:09,M02,0.76,0.62,64.25,12.02,0.135,0.053,-0.006,1,-2,917,3,REJEU
2024-07-01 08:28:10,M01,0.786,0.582,66.84,11.1,0.112,0.039,-0.042,1,0,925,3,REJEU
2024-07-01 08:28:11,M02,0.806,0.506,64.27,12.16,0.077,0.129,0.022,1,-2,1033,3,REJEU
2024-07-01 08:28:12,M01,0.794,0.681,67.48,12.61,0.193,0.025,-0.014,1,0,1022,3,REJEU
2024-07-01 08:28:13,M01,0.877,0.549,62.81,12.07,0.255,0.048,0.009,1,-3,989,3,REJEU
2024-07-01 08:28:14,M01,0.849,0.669,67.9,11.53,0.083,-0.003,-0.003,1,-1,1069,3,REJEU
2024-07-01 08:28:15,M03,0.813,0.627,65.93,11.48,0.115,-0.053,0.033,1,-2,970,3,REJEU
2024-07-01 08:28:16,M02,0.761,0.552,62.97,11.52,0.196,-0.083,0.009,1,-1,898,3,REJEU
2024-07-01 08:28:17,M02,0.758,0.616,66.0,12.77,0.158,0.086,-0.031,1,0,1036,3,REJEU
2024-07-01 08:28:18,M02,0.897,0.706,63.63,11.95,0.2,-0.069,0.013,1,-3,1048,3,REJEU
2024-07-01 08:28:19,M03,0.749,0.676,65.03,11.13,0.155,0.051,0.014,1,0,972,3,REJEU
2024-07-01 08:28:20,M02,0.804,0.575,63.96,12.19,0.133,0.028,0.019,1,0,945,3,REJEU
2024-07-01 08:28:21,M02,0.817,0.565,64.69,12.06,0.15,0.062,0.038,1,-2,900,3,REJEU
2024-07-01 08:28:22,M01,0.783,0.606,66.89,11.76,0.046,-0.035,-0.021,1,-2,1002,3,REJEU
2024-07-01 08:28:23,M03,0.749,0.592,66.02,11.47,0.106,-0.054,0.025,1,0,1019,3,REJEU
2024-07-01 08:28:24,M03,0.76,0.66,62.65,11.45,0.206,0.026,-0.061,1,0,1052,3,REJEU
2024-07-01 08:28:25,M01,0.772,0.637,62.77,12.54,0.217,-0.02,-0.003,1,-1,1022,3,REJEU
2024-07-01 08:28:26,M01,0.764,0.517,65.52,12.12,0.228,-0.084,-0.009,1,-1,976,3,REJEU
2024-07-01 08:28:27,M01,0.865,0.623,65.66,12.23,0.181,0.132,0.053,1,-1,1012,3,REJEU
2024-07-01 08:28:28,M01,0.798,0.592,63.58,12.11,0.052,-0.054,-0.005,1,-2,1055,3,REJEU
2024-07-01 08:28:29,M01,0.773,0.602,68.22,12.16,0.13,-0.068,0.023,1,-3,1018,3,REJEU
2024-07-01 08:28:30,M03,0.804,0.613,66.63,11.75,0.224,-0.017,-0.062,1,-1,1047,3,REJEU
2024-07-01 08:28:31,M02,0.832,0.66,63.68,11.89,0.238,0.085,-0.012,1,-3,947,3,REJEU
2024-07-01 08:28:32,M01,0.782,0.649,63.48,12.58,0.225,-0.148,-0.029,1,-2,1034,3,REJEU
2024-07-01 08:28:33,M03,0.843,0.564,64.49,12.71,0.149,0.08,0.09,1,0,1022,3,REJEU
2024-07-01 08:28:34,M01,0.736,0.598,64.28,11.37,0.098,-0.063,-0.023,1,-2,986,3,REJEU
2024-07-01 08:28:35,M01,0.857,0.578,67.54,11.88,0.158,0.018,0.004,1,-2,1056,3,REJEU
2024-07-01 08:28:36,M03,0.798,0.518,66.98,12.42,0.161,-0.046,0.006,1,-1,1103,3,REJEU
2024-07-01 08:28:37,M03,0.796,0.595,65.03,12.95,0.235,0.136,-0.056,1,0,930,3,REJEU
2024-07-01 08:28:38,M03,0.764,0.692,66.35,12.9,0.171,0.008,-0.018,1,-3,915,3,REJEU
2024-07-01 08:28:39,M03,0.738,0.516,66.65,11.58,0.161,-0.049,0.016,1,-1,988,3,REJEU
2024-07-01 08:28:40,M01,0.716,0.599,65.08,12.64,0.164,-0.021,0.004,1,-3,998,3,REJEU
2024-07-01 08:28:41,M03,0.761,0.598,65.79,12.02,0.179,0.006,-0.082,1,0,1002,3,REJEU
2024-07-01 08:28:42,M01,0.828,0.615,66.18,12.52,0.19,0.012,-0.019,1,-1,971,3,REJEU
2024-07-01 08:28:43,M02,0.751,0.553,65.96,12.39,0.126,0.03,0.038,1,0,923,3,REJEU
2024-07-01 08:28:44,M02,0.722,0.53,63.36,11.35,0.11,-0.0,0.022,1,0,990,3,REJEU
2024-07-01 08:28:45,M01,0.754,0.532,63.57,12.27,0.226,-0.094,0.045,1,-3,998,3,REJEU
2024-07-01 08:28:46,M02,0.78,0.666,64.37,12.5,0.082,-0.024,-0.034,1,-2,986,3,REJEU
2024-07-01 08:28:47,M02,0.782,0.552,63.51,11.98,0.239,0.041,0.047,1,-2,1000,3,REJEU
2024-07-01 08:28:48,M03,0.792,0.576,61.94,11.86,0.069,-0.046,-0.001,1,0,1013,3,REJEU
2024-07-01 08:28:49,M01,0.85,0.705,66.35,11.19,0.132,0.046,0.058,1,0,992,3,REJEU
2024-07-01 08:28:50,M01,0.861,0.564,65.67,12.34,0.207,0.002,0.001,1,-2,970,3,REJEU
2024-07-01 08:28:51,M02,0.898,0.618,62.21,12.1,0.16,-0.015,-0.073,1,0,1000,3,REJEU
2024-07-01 08:28:52,M02,0.718,0.653,64.47,11.52,0.097,0.081,0.031,1,-1,1017,3,REJEU
2024-07-01 08:28:53,M02,0.756,0.651,64.58,11.82,0.181,-0.119,-0.015,1,-2,1004,3,REJEU
2024-07-01 08:28:54,M03,0.833,0.535,65.33,12.07,0.164,-0.046,-0.013,1,-2,1107,3,REJEU
2024-07-01 08:28:55,M03,0.776,0.565,62.74,11.71,0.15,0.084,-0.051,1,-2,1021,3,REJEU
2024-07-01 08:28:56,M01,0.841,0.616,62.18,11.99,0.13,0.125,0.059,1,-2,1002,3,REJEU
2024-07-01 08:28:57,M02,0.809,0.696,66.03,11.1,0.159,0.156,-0.018,1,-3,963,3,REJEU
2024-07-01 08:28:58,M02,0.877,0.563,61.82,12.68,0.132,0.003,0.058,1,0,964,3,REJEU
2024-07-01 08:28:59,M02,0.85,0.576,64.48,12.0,0.277,0.031,-0.014,1,-3,986,3,REJEU
2024-07-01 08:29:00,M02,0.851,0.621,64.29,11.43,0.149,0.056,-0.032,1,-3,988,3,REJEU
2024-07-01 08:29:01,M03,0.778,0.631,64.71,10.74,0.142,0.087,0.048,1,-2,986,3,REJEU
2024-07-01 08:29:02,M01,0.794,0.634,65.48,12.51,0.134,0.021,-0.002,1,-1,1023,3,REJEU
2024-07-01 08:29:03,M03,0.784,0.559,68.24,12.27,0.245,0.063,-0.001,1,-2,1054,3,REJEU
2024-07-01 08:29:04,M03,0.724,0.574,61.68,12.1,0.082,0.031,-0.045,1,-1,1037,3,REJEU
2024-07-01 08:29:05,M03,0.872,0.611,66.76,12.43,0.177,0.035,-0.015,1,-3,1030,3,REJEU
2024-07-01 08:29:06,M03,0.836,0.663,59.81,12.43,0.149,-0.063,0.016,1,-2,958,3,REJEU
2024-07-01 08:29:07,M03,0.782,0.589,67.82,12.09,0.092,-0.023,-0.046,1,-3,1062,3,REJEU
2024-07-01 08:29:08,M03,0.863,0.599,60.77,11.86,0.121,-0.036,-0.018,1,-3,962,3,REJEU
2024-07-01 08:29:09,M03,0.767,0.55,69.95,11.78,0.175,-0.082,-0.014,1,0,1016,3,REJEU
2024-07-01 08:29:10,M01,0.708,0.693,64.16,12.2,0.119,-0.113,0.003,1,-2,1027,3,REJEU
2024-07-01 08:29:11,M01,0.849,0.608,67.61,12.7,0.173,-0.029,0.054,1,-2,1064,3,REJEU
2024-07-01 08:29:12,M01,0.735,0.654,67.18,11.94,0.243,-0.018,-0.01,1,-2,1095,3,REJEU
2024-07-01 08:29:13,M02,0.789,0.602,64.07,12.74,0.168,0.007,-0.024,1,-2,984,3,REJEU
2024-07-01 08:29:14,M01,0.809,0.605,64.22,12.18,0.091,0.038,0.1,1,-2,1011,3,REJEU
2024-07-01 08:29:15,M03,0.818,0.526,63.24,12.18,0.12,0.013,-0.015,1,0,1059,3,REJEU
2024-07-01 08:29:16,M03,0.841,0.494,66.57,13.22,0.147,-0.018,-0.006,1,-3,1101,3,REJEU
2024-07-01 08:29:17,M01,0.828,0.662,64.09,12.83,0.143,-0.063,-0.012,1,-3,989,3,REJEU
2024-07-01 08:29:18,M01,0.826,0.604,63.28,12.85,0.168,0.06,-0.009,1,-1,960,3,REJEU
2024-07-01 08:29:19,M01,0.759,0.611,66.06,11.58,0.175,-0.007,0.004,1,-1,936,3,REJEU
